p_alive,n_estimated,urgency,is_closed,p1,p7,p9,score,decision,sample_source
1.0,2.6492207208527967,1,0,7.94766216255839,0.0,0.0,7.94766216255839,0,uniform
1.0,3.297449173864461,3,0,29.677042564780148,0.0,0.0,29.677042564780148,1,uniform
0.6481687080637897,1.4434693777918413,3,1,8.420505135596821,2.8146503354896826,0.0,5.605854800107139,0,uniform
0.7202280480689413,3.504326014496613,5,1,37.85870827827162,2.23817561544847,0.0,35.62053266282315,1,p9_kink
0.819764109489057,4.948791120320452,1,1,12.170524037390544,1.4418871240875442,0.0,10.728636913303,0,uniform
1.0,4.578211484764983,3,0,41.20390336288485,0.0,0.0,41.20390336288485,1,uniform
1.0,3.489281859986645,1,0,10.467845579959935,0.0,0.0,10.467845579959935,0,uniform
1.0,2.717782602332362,5,0,40.766739034985434,0.0,0.0,40.766739034985434,1,uniform
1.0,2.693163931412091,3,0,24.23847538270882,0.0,0.0,24.23847538270882,1,uniform
0.3892937143910037,3.585849266903811,5,1,20.939228705388633,4.8856502848719705,3.1605942841349446,12.892984136381717,1,boundary
0.5750765864648386,1.9481819287215805,5,1,16.80530720072538,3.399387308281291,0.3738512030274205,13.032068689416668,1,boundary
0.30863404734971045,3.472092051063099,3,1,9.644452402413256,5.530927621202316,2.5186850056560806,1.594839775554859,0,uniform
0.36797459667861115,1.780933354295286,1,1,1.9660146982748823,5.05620322657111,0.0,-3.090188528296228,0,p9_kink
1.0,4.685126247776347,3,0,42.166136229987124,0.0,0.0,42.166136229987124,1,uniform
1.0,1.6742082651162358,3,0,15.067874386046121,0.0,0.0,15.067874386046121,1,uniform
1.0,3.777653202537949,5,0,56.664798038069236,0.0,0.0,56.664798038069236,1,uniform
0.7117586401459085,2.413247098997924,3,1,15.458845261669389,2.305930878832732,0.0,13.152914382836656,1,boundary
0.7887073284482508,3.3150741047898253,1,1,7.843869722390279,1.690341372413994,0.0,6.153528349976285,0,uniform
1.0,4.635533448555126,3,0,41.71980103699613,0.0,0.0,41.71980103699613,1,uniform
0.1904537142161975,4.717608892507771,5,1,13.477292036962005,6.47637028627042,6.143194286757037,0.8577274639345482,0,uniform
1.0,1.7221865072303686,1,0,5.166559521691106,0.0,0.0,5.166559521691106,0,uniform
0.7953815100752757,3.871148698713462,5,1,46.18560146562978,1.6369479193977945,0.0,44.54865354623199,1,p9_kink
1.0,3.813986846888837,5,0,57.20980270333256,0.0,0.0,57.20980270333256,1,uniform
0.4667138711220572,4.944956162981844,1,1,6.923638900062393,4.266289031023542,0.0,2.6573498690388506,0,uniform
0.3982643313608304,4.778415808504507,1,1,5.709217730814207,4.813885349113357,0.0,0.8953323817008503,0,uniform
0.41102011003039096,3.162883871173801,5,1,19.50013315114807,4.711839119756872,2.8346983495441354,11.953595681847062,0,boundary
0.8396129933796487,2.51701970429332,5,1,31.699836724759088,1.2830960529628106,0.0,30.416740671796276,1,uniform
1.0,2.2983002519649687,5,0,34.47450377947453,0.0,0.0,34.47450377947453,1,uniform
0.41711819992620913,1.059849159274807,3,1,3.9787413615901226,4.663054400590327,0.2405178015496079,-0.9248308405498122,0,uniform
0.008755261902472111,3.9045705870601672,1,1,0.10255661431920314,7.929957904780223,8.750475035779544,-16.577876326240563,0,uniform
1.0,4.371362727674384,5,0,65.57044091511577,0.0,0.0,65.57044091511577,1,uniform
0.47393933993447523,2.7285842103613542,5,1,19.39775099421437,4.208485280524198,1.8909099009828712,13.298355812707301,1,boundary
0.28279480651345945,2.7028072338108946,1,1,2.2930195461861915,5.737641547892324,0.9403480143664061,-4.384970016072539,0,uniform
0.5204085551313761,2.3831378785192543,1,1,3.720616020117174,3.8367315589489914,0.0,-0.11611553883181758,0,uniform
0.6168530122649034,4.900236752158314,1,1,9.068177404140128,3.0651759018807727,0.0,6.003001502259355,0,uniform
0.28467964246723904,1.0809078816569118,1,1,0.923137407870331,5.722562860262087,0.8866301896836876,-5.686055642075444,0,p9_kink
0.7490526866119226,4.161294282099251,5,1,46.75542992683914,2.0075785071046193,0.0,44.74785141973452,1,uniform
1.0,3.8562941430954822,5,0,57.844412146432234,0.0,0.0,57.844412146432234,1,uniform
0.2526473381437146,3.184739847348582,1,1,2.413848135338518,5.978821294850283,1.7995508629041344,-5.3645240224159,0,p9_kink
1.0,2.8029102679649247,1,0,8.408730803894773,0.0,0.0,8.408730803894773,0,uniform
1.0,1.073173280275149,1,0,3.219519840825447,0.0,0.0,3.219519840825447,0,uniform
1.0,2.7012920068962196,5,0,40.5193801034433,0.0,0.0,40.5193801034433,1,uniform
1.0,4.482407117823947,1,0,13.447221353471843,0.0,0.0,13.447221353471843,1,uniform
0.74373099636919,3.3787017607590264,5,1,37.69267840445471,2.0501520290464796,0.0,35.64252637540823,1,p9_kink
0.5891952334239399,2.9228100165650903,3,1,15.498951569675082,3.286438132608481,0.0,12.212513437066601,0,boundary
0.5066393996481096,3.480687600662169,1,1,5.2903604290863,3.9468848028151235,0.0,1.343475626271177,0,uniform
0.37962660478725974,2.179428003810983,5,1,12.410532801975576,4.962987161701922,3.3056009281911036,4.14194471208255,0,uniform
0.9995915652423922,4.334444415568823,1,1,12.99802223344376,0.003267478060862139,0.0,12.994754755382896,1,boundary
1.0,4.685176464237898,1,0,14.055529392713694,0.0,0.0,14.055529392713694,1,uniform
0.4848959233338136,4.88578612251227,3,1,21.32187995778408,4.120832613329491,0.0,17.20104734445459,1,p9_kink
1.0,2.7139479556915096,3,0,24.42553160122359,0.0,0.0,24.42553160122359,1,uniform
0.9110995706795746,4.852359104907167,1,1,13.262946891792135,0.7112034345634033,0.0,12.551743457228731,0,boundary
1.0,3.4982516748878196,1,0,10.494755024663458,0.0,0.0,10.494755024663458,0,uniform
1.0,1.4856416117970839,5,0,22.28462417695626,0.0,0.0,22.28462417695626,1,uniform
1.0,1.747780032345342,1,0,5.243340097036026,0.0,0.0,5.243340097036026,0,uniform
1.0,3.8826058285569225,5,0,58.23908742835384,0.0,0.0,58.23908742835384,1,uniform
1.0,2.335051847421903,5,0,35.025777711328544,0.0,0.0,35.025777711328544,1,uniform
0.5961433776581385,1.8781067139359195,5,1,16.794313200722797,3.230852978734892,0.0578493351279219,13.505610886859984,1,boundary
0.6000066802017924,3.7378133652454446,3,1,20.184416896453282,3.199946558385661,0.0,16.98447033806762,1,uniform
1.0,1.056692978968654,5,0,15.850394684529812,0.0,0.0,15.850394684529812,1,uniform
0.9555373970446323,1.4150529646218017,3,1,12.169224238455056,0.355700823642942,0.0,11.813523414812114,0,boundary
0.3419660226192963,4.435795474997018,5,1,22.75337003606104,5.2642718190456295,3.870509660710555,13.618588556304855,1,boundary
1.0,4.991693376035808,3,0,44.92524038432228,0.0,0.0,44.92524038432228,1,uniform
0.6047028662305438,1.6989711411122075,5,1,15.410590780102943,3.1623770701556495,0.0,12.248213709947294,0,boundary
1.0,3.6014060073879257,1,0,10.804218022163777,0.0,0.0,10.804218022163777,0,uniform
1.0,1.0452683714636652,3,0,9.407415343172987,0.0,0.0,9.407415343172987,0,uniform
0.18109261177464087,4.154429497528012,5,1,11.28504732211435,6.551259105802873,6.2836108233803865,-1.5498226070689096,0,uniform
0.217340340854992,1.24034758224622,1,1,0.808732698912176,6.261277273160064,2.8058002856327287,-8.258344859880616,0,p9_kink
0.003926139149301844,1.173415656608774,5,1,0.06910489721723154,7.968590886805585,8.941107912760472,-16.840593902348825,0,uniform
0.8703212493115364,2.862363983538958,1,1,7.473528594413915,1.0374300055077086,0.0,6.436098588906207,0,uniform
0.4064439298852829,4.949689814227095,3,1,18.105942418268544,4.748448560917737,0.4646774724090591,12.892816384941748,1,boundary
1.0,1.2834970304413789,5,0,19.252455456620684,0.0,0.0,19.252455456620684,1,uniform
0.6121123980685184,3.951969425683337,5,1,36.28574223372739,3.103100815451853,0.0,33.18264141827554,1,uniform
1.0,3.2486467458333337,1,0,9.745940237500001,0.0,0.0,9.745940237500001,0,uniform
1.0,3.9181438888243325,3,0,35.263294999418996,0.0,0.0,35.263294999418996,1,uniform
1.0,1.477984189061687,5,0,22.169762835925305,0.0,0.0,22.169762835925305,1,uniform
1.0,4.450067976090381,5,0,66.75101964135571,0.0,0.0,66.75101964135571,1,uniform
0.9957936231050944,1.5040185819987868,3,1,13.479229016873626,0.0336510151592444,0.0,13.445578001714381,1,boundary
0.5874900510623398,2.947686249781033,3,1,15.585627108596546,3.300079591501282,0.0,12.285547517095264,0,boundary
1.0,1.8564510452439968,5,0,27.846765678659953,0.0,0.0,27.846765678659953,1,uniform
0.9880855945085044,1.2395553142018545,1,1,3.6743602486779463,0.09531524393196467,0.0,3.5790450047459816,0,uniform
0.5040499354598077,1.101752774643809,3,1,4.998045734566883,3.9676005163215384,0.0,1.0304452182453447,0,uniform
0.1698767788103941,2.0159737499162462,1,1,1.0274013804062487,6.640985769516847,4.158511803903768,-9.772096193014367,0,uniform
1.0,2.507180044877737,3,0,22.56462040389963,0.0,0.0,22.56462040389963,1,uniform
0.47221344242514274,4.048741948811738,3,1,17.20683335825525,4.222292460598858,0.0,12.984540897656391,1,p9_kink
0.8842162437076024,3.4466436067627475,1,1,9.142734790111737,0.9262700503391805,0.0,8.216464739772556,0,uniform
0.022762272958701812,4.831796325558426,1,1,0.3299480005296401,7.8179018163303855,8.351275220676998,-15.839229036477743,0,uniform
0.41838646461392287,3.127803419404071,3,1,11.777675531866276,4.6529082830886175,0.2138842431076199,6.910883005670039,0,p9_kink
0.7349607925304831,3.451166319061836,1,1,7.609415799036591,2.1203136597561354,0.0,5.4891021392804555,0,uniform
0.4620868928392281,2.8918173706363683,1,1,4.008812710367598,4.303304857286175,0.0,-0.29449214691857684,0,uniform
0.2728525568967478,4.078846044211348,1,1,3.3387707170537544,5.8171795448260175,1.223702128442687,-3.70211095621495,0,p9_kink
1.0,3.7788217375883804,1,0,11.336465212765141,0.0,0.0,11.336465212765141,0,uniform
0.541957554904368,4.575617737647326,1,1,7.4393718038172025,3.6643395607650557,0.0,3.775032243052147,0,uniform
1.0,4.972596624549803,3,0,44.75336962094823,0.0,0.0,44.75336962094823,1,uniform
1.0,4.861325880718255,5,0,72.91988821077382,0.0,0.0,72.91988821077382,1,uniform
0.7148669896975243,3.785596524098322,3,1,24.35578192252421,2.281064082419806,0.0,22.0747178401044,1,uniform
0.7602158319727126,2.355746066611856,3,1,16.117879103511996,1.9182733442182993,0.0,14.199605759293696,1,uniform
1.0,2.9540143895567867,3,0,26.586129506011083,0.0,0.0,26.586129506011083,1,uniform
0.03153561516944703,3.482185707665639,3,1,0.9883158158294294,7.747715078644424,8.33775208144161,-15.097151344256606,0,uniform
1.0,3.849143299912889,5,0,57.737149498693334,0.0,0.0,57.737149498693334,1,uniform
1.0,4.9349233041028935,3,0,44.41430973692604,0.0,0.0,44.41430973692604,1,uniform
1.0,4.134224897540443,5,0,62.01337346310665,0.0,0.0,62.01337346310665,1,uniform
1.0,1.5355959788139057,3,0,13.820363809325153,0.0,0.0,13.820363809325153,1,uniform
0.7243232421845119,3.556245492344724,1,1,7.72761379505756,2.2054140625239045,0.0,5.522199732533656,0,uniform
0.6647079763774073,1.7016826198149273,1,1,3.3933660319613557,2.6823361889807416,0.0,0.7110298429806141,0,uniform
1.0,4.530515789911741,1,0,13.591547369735222,0.0,0.0,13.591547369735222,1,uniform
0.6416283782812272,1.6950274989028133,5,1,16.313666178946452,2.8669729737501823,0.0,13.446693205196269,1,boundary
0.5313625185567269,4.925185688455214,5,1,39.25588607665664,3.749099851546185,1.0295622216490963,34.47722400346136,1,uniform
0.7374979249199115,3.5436470924648034,3,1,23.52089139607143,2.100016600640708,0.0,21.420874795430723,1,uniform
1.0,3.809176996727432,3,0,34.28259297054689,0.0,0.0,34.28259297054689,1,uniform
1.0,2.6115184433757976,3,0,23.503665990382178,0.0,0.0,23.503665990382178,1,uniform
1.0,3.1594310864306774,5,0,47.39146629646016,0.0,0.0,47.39146629646016,1,uniform
1.0,3.643626447925436,1,0,10.930879343776308,0.0,0.0,10.930879343776308,0,uniform
0.6437392114696422,2.5501659846259646,3,1,14.774776560538399,2.8500863082428625,0.0,11.924690252295537,0,boundary
0.28223591583571284,3.565968571685186,1,1,3.0193332170128118,5.742112673314297,0.9562763986821848,-3.6790558549836705,0,p9_kink
0.9177564218865205,4.719772617227447,1,1,12.994804887913919,0.6579486249078359,0.0,12.336856263006084,0,uniform
1.0,3.7363440541501225,1,0,11.209032162450367,0.0,0.0,11.209032162450367,0,uniform
0.8296151260053145,3.983934370023792,3,1,29.74618992945772,1.363078991957484,0.0,28.383110937500238,1,uniform
0.24708981443385078,1.3187492879012477,1,1,0.9775485504968764,6.0232814845291935,1.9579402886352533,-7.003673222667571,0,p9_kink
0.41397506420954183,3.4598103903733044,3,1,12.890477056568656,4.688199486323665,0.3065236515996217,7.89575391864537,0,p9_kink
1.0,1.4808102946907846,5,0,22.21215442036177,0.0,0.0,22.21215442036177,1,uniform
0.17590558885802487,4.568374917941825,5,1,12.05404020097182,6.592755289135801,6.361416167129627,-0.9001312552936085,0,uniform
1.0,1.4005133066238118,1,0,4.201539919871435,0.0,0.0,4.201539919871435,0,uniform
0.6182234940849332,2.99080244268868,3,1,16.64085902613074,3.0542120473205348,0.0,13.586646978810206,1,boundary
0.10304955413642514,4.267331186614269,5,1,6.5961986419959375,7.175603566908599,7.454256687953623,-8.033661612866284,0,uniform
1.0,1.749383707451397,5,0,26.240755611770954,0.0,0.0,26.240755611770954,1,uniform
0.31206236243722774,2.5936184429252944,3,1,7.284336287040284,5.503501100502178,2.446690388818218,-0.6658552022801123,0,p9_kink
1.0,1.3665035411884099,3,0,12.29853187069569,0.0,0.0,12.29853187069569,0,uniform
1.0,1.2049596238644886,3,0,10.844636614780399,0.0,0.0,10.844636614780399,0,uniform
0.4944966623371917,1.9725132644517234,1,1,2.9262036770616464,4.044026701302466,0.0,-1.11782302424082,0,uniform
0.5354532876515574,4.388267414034501,3,1,21.14740992545074,3.7163736987875406,0.0,17.431036226663203,1,p9_kink
0.351219742147444,2.895483549243547,1,1,3.0508529566724536,5.190242062820448,0.0,-2.1393891061479944,0,p9_kink
1.0,2.0979039886136457,1,0,6.293711965840937,0.0,0.0,6.293711965840937,0,uniform
0.35292943803028604,2.2059775248531217,1,1,2.3356632244615607,5.176564495757711,0.0,-2.8409012712961506,0,p9_kink
0.7445652777874756,2.341003510597295,3,1,15.687269362523974,2.043477777700195,0.0,13.643791584823779,1,boundary
0.9934895000268456,4.434934834472449,1,1,13.218183574055022,0.05208399978523559,0.0,13.166099574269786,1,boundary
1.0,3.2411269769275335,1,0,9.7233809307826,0.0,0.0,9.7233809307826,0,uniform
0.5915540780293609,1.882239824552983,5,1,16.701699660653787,3.267567375765113,0.12668882955958638,13.307443455329087,1,boundary
0.4867994905475752,3.9083214865442,3,1,17.123120176912728,4.105604075619398,0.0,13.01751610129333,1,boundary
0.7793097294700448,2.546635834177266,5,1,29.769271244871106,1.7655221642396413,0.0,28.003749080631465,1,p9_kink
0.3292225301383268,1.6991632525895608,1,1,1.6782084754068125,5.3662197588933855,0.0,-3.6880112834865733,0,uniform
0.42163115589582806,3.168751002895363,5,1,20.040662221452546,4.626950752833375,2.675532661562579,12.738178807056592,1,p9_kink
0.5985722552621441,2.9286773505494668,3,1,15.777225059881996,3.2114219579028473,0.0,12.56580310197915,0,boundary
0.5028499443524396,1.2390913621326218,3,1,5.607693202463796,3.9772004451804834,0.0,1.6304927572833128,0,uniform
1.0,1.8516300157465917,3,0,16.664670141719327,0.0,0.0,16.664670141719327,1,uniform
1.0,2.0983050932117417,1,0,6.294915279635225,0.0,0.0,6.294915279635225,0,uniform
1.0,3.994195265330234,1,0,11.982585795990703,0.0,0.0,11.982585795990703,0,uniform
0.9070207078653977,1.6374291288829603,3,1,13.366639148029597,0.7438343370768186,0.0,12.622804810952779,0,boundary
0.5789909089548553,1.164232770616978,3,1,6.066721710850983,3.368072728361158,0.0,2.698648982489825,0,uniform
0.992025248027967,4.146317123476691,1,1,12.339753818458712,0.0637980157762641,0.0,12.275955802682448,0,boundary
0.09605038646013442,2.3171766610392472,5,1,3.338485706838354,7.231596908318925,7.559244203097983,-11.452355404578554,0,uniform
1.0,3.590095998284931,1,0,10.770287994854794,0.0,0.0,10.770287994854794,0,uniform
1.0,3.287189206645998,3,0,29.58470285981398,0.0,0.0,29.58470285981398,1,uniform
0.7030293806856979,1.1539593854880335,5,1,12.16901028174151,2.375764954514417,0.0,9.793245327227094,0,p9_kink
1.0,1.8954764714730312,5,0,28.432147072095468,0.0,0.0,28.432147072095468,1,uniform
0.3743874516915952,4.140894682603724,1,1,4.650897023829856,5.004900386467238,0.0,-0.35400336263738197,0,p9_kink
0.20728092077870108,2.3934515070963087,1,1,1.488350496690278,6.341752633770391,3.092493757807019,-7.9458958948871325,0,uniform
1.0,2.8294536114800106,5,0,42.44180417220016,0.0,0.0,42.44180417220016,1,uniform
0.24201378547551916,3.4410038573820327,1,1,2.498311108082668,6.063889716195847,2.102607113947704,-5.668185722060883,0,p9_kink
0.5477690097361011,2.3596999251575013,5,1,19.388557369168144,3.617847922111191,0.7834648539584832,14.987244593098469,1,p9_kink
0.8351545748514008,1.7528747654004584,3,1,13.175292415191919,1.3187634011887939,0.0,11.856529014003126,0,uniform
1.0,4.724957884271964,5,0,70.87436826407946,0.0,0.0,70.87436826407946,1,uniform
0.47707356076739604,3.0966502090357007,1,1,4.431989825027289,4.183411513860832,0.0,0.24857831116645723,0,uniform
0.75331653507525,4.404231978513013,5,1,49.76671160581553,1.9734677193980001,0.0,47.79324388641753,1,p9_kink
0.34009463558742403,4.097349839379645,5,1,20.90230050747016,5.279242915300608,3.898580466188639,11.724477125980913,0,boundary
1.0,2.679126036903313,5,0,40.186890553549695,0.0,0.0,40.186890553549695,1,uniform
1.0,4.462826432281219,5,0,66.94239648421828,0.0,0.0,66.94239648421828,1,uniform
0.8978114139282238,3.421050338852376,3,1,27.64312237660213,0.8175086885742093,0.0,26.82561368802792,1,uniform
1.0,3.3086136210656254,3,0,29.77752258959063,0.0,0.0,29.77752258959063,1,uniform
0.8274675744632809,1.7804870234230399,3,1,13.259657507716884,1.3802594042937528,0.0,11.879398103423132,0,boundary
0.9361724253481281,3.3818753152333154,3,1,28.494165744782443,0.5106205972149755,0.0,27.98354514756747,1,uniform
0.8229348884241281,1.9998235645446227,3,1,14.811521237608241,1.4165208926069752,0.0,13.395000345001266,1,boundary
1.0,1.0145860778425098,3,0,9.131274700582587,0.0,0.0,9.131274700582587,0,uniform
0.3284318345175054,1.0352569808232412,3,1,3.0601021446794796,5.372545323859956,2.102931475132386,-4.415374654312863,0,p9_kink
1.0,3.3652547705045994,5,0,50.47882155756899,0.0,0.0,50.47882155756899,1,uniform
0.22772890514421096,2.2829021006225543,1,1,1.559648387778581,6.178168758846312,2.5097262033899876,-7.1282465744577195,0,p9_kink
0.31140387975059075,1.8886528034242311,3,1,5.2932042943932185,5.508768961995274,2.4605185252375943,-2.6760831928396502,0,p9_kink
0.48372512453750305,1.2892424031395913,3,1,5.6127504781595565,4.130199003699976,0.0,1.482551474459581,0,uniform
1.0,3.1261308279525104,3,0,28.135177451572595,0.0,0.0,28.135177451572595,1,uniform
1.0,2.923119743534224,1,0,8.769359230602673,0.0,0.0,8.769359230602673,0,uniform
1.0,4.26210931886464,3,0,38.35898386978176,0.0,0.0,38.35898386978176,1,uniform
0.4441414163419658,1.962409568467653,5,1,13.07381047773374,4.446868669264274,2.3378787548705127,6.289063053598955,0,p9_kink
1.0,1.1191141591291047,5,0,16.78671238693657,0.0,0.0,16.78671238693657,1,uniform
1.0,1.935924232492388,3,0,17.423318092431494,0.0,0.0,17.423318092431494,1,uniform
0.9429290911575984,1.587210214488337,3,1,13.469640165211901,0.456567270739213,0.0,13.013072894472689,1,boundary
0.7720622566567132,1.6820651745090451,1,1,3.8959771034253645,1.823501946746294,0.0,2.0724751566790705,0,uniform
1.0,4.146172208469188,3,0,37.31554987622269,0.0,0.0,37.31554987622269,1,uniform
1.0,1.4129380150441966,5,0,21.194070225662948,0.0,0.0,21.194070225662948,1,uniform
0.30152926381368106,3.498360256990525,5,1,15.822869892680897,5.5877658894905515,4.477061042794784,5.758042960395562,0,uniform
1.0,2.0842147013124324,1,0,6.252644103937297,0.0,0.0,6.252644103937297,0,uniform
0.4113520419892239,2.9795374673876434,5,1,18.384582320899618,4.709183664086209,2.8297193701616408,10.84567928665177,0,uniform
0.4403797394474337,4.039841475265241,5,1,26.68596504429365,4.4769620844205305,2.394303908288494,19.814699051584626,1,p9_kink
1.0,4.710901733843931,5,0,70.66352600765897,0.0,0.0,70.66352600765897,1,uniform
0.17026205259224902,2.6392346564144775,1,1,1.348084529621184,6.637903579262008,4.147531501120903,-9.437350550761726,0,uniform
0.564653364208962,3.2426301327542606,3,1,16.478658120105415,3.4827730863283044,0.0,12.99588503377711,1,boundary
0.643840662537537,1.0289565211776925,5,1,9.937260724760472,2.849274699699704,0.0,7.0879860250607685,0,uniform
0.6367783109552237,3.138338757483562,5,1,29.976390797935473,2.90577351235821,0.0,27.070617285577264,1,uniform
0.9361920056911384,2.9529833648594064,3,1,24.88103477208265,0.5104639544708931,0.0,24.370570817611757,1,uniform
0.3234895548257939,4.595751869484507,5,1,22.3001658952403,5.412083561393649,4.147656677613091,12.740425656233562,1,boundary
0.741089717775872,2.063179551641608,1,1,4.587003454941088,2.0712822577930243,0.0,2.5157211971480633,0,uniform
1.0,3.486289424148585,1,0,10.458868272445756,0.0,0.0,10.458868272445756,0,uniform
0.645021899400468,2.683484839167192,3,1,15.578158391747833,2.8398248047962564,0.0,12.738333586951576,1,uniform
0.21957781657733388,2.6212320927380337,1,1,1.7266932589975592,6.243377467381329,2.7420322275459847,-7.258716435929754,0,uniform
1.0,3.51113343356101,5,0,52.66700150341514,0.0,0.0,52.66700150341514,1,uniform
1.0,3.7485839993738903,3,0,33.737255994365015,0.0,0.0,33.737255994365015,1,uniform
0.854745258627198,3.42333466222205,1,1,8.778237213685314,1.1620379309824163,0.0,7.6161992827028975,0,uniform
0.4875106142187045,1.0266398969963464,5,1,7.507467701491746,4.099915086250364,1.687340786719432,1.7202118285219492,0,p9_kink
0.4211695397081673,3.891094075620522,3,1,14.749292707112446,4.630643682334662,0.15543966612848736,9.963209358649298,0,p9_kink
0.45133265143432666,3.498752670987856,1,1,4.737303959129645,4.389338788525387,0.0,0.34796517060425813,0,uniform
1.0,2.6139242977668413,1,0,7.841772893300524,0.0,0.0,7.841772893300524,0,uniform
0.6337319617412706,2.8957795597270968,3,1,16.516332550405135,2.9301443060698356,0.0,13.5861882443353,1,boundary
1.0,1.8101158974115559,1,0,5.430347692234667,0.0,0.0,5.430347692234667,0,uniform
0.19460177149433677,3.4815600144872256,1,1,2.0325532391491885,6.443185828045306,3.453849512411402,-7.8644821013075195,0,uniform
0.40723102225534347,4.981100316077777,3,1,18.25612716305491,4.742151821957252,0.4481485326377882,13.06582680845987,1,boundary
0.8672809401863951,1.8869460156125606,5,1,24.547684717521506,1.061752478508839,0.0,23.485932239012666,1,uniform
0.09779016427296627,1.166851612904435,3,1,1.026959498172903,7.21767868581627,6.946406550267708,-13.137125737911076,0,uniform
0.5772442178492339,3.8403346863387284,5,1,33.25216488442323,3.382046257206129,0.34133673226149186,29.52878189495561,1,uniform
1.0,2.6073651392741883,1,0,7.822095417822565,0.0,0.0,7.822095417822565,0,uniform
0.7539429503364972,2.8325411046186106,5,1,32.033615960483345,1.9684563973080227,0.0,30.06515956317532,1,p9_kink
0.3171656715890947,2.143225209349496,5,1,10.196361943350166,5.462674627287242,4.2425149261635795,0.49117238989934364,0,uniform
0.38482466130427107,4.035304845252334,3,1,13.97596338300342,4.9214027095658315,0.9186821126103073,8.135878560827281,0,uniform
1.0,3.9215677353786,5,0,58.823516030678995,0.0,0.0,58.823516030678995,1,uniform
1.0,2.5201240536859917,1,0,7.560372161057975,0.0,0.0,7.560372161057975,0,uniform
0.32373741908503917,4.437987177236451,1,1,4.310227544073081,5.410100647319687,0.0,-1.0998731032466056,0,p9_kink
0.6201389174820665,1.5954854332485873,5,1,14.841339141497771,3.038888660143468,0.0,11.802450481354303,0,boundary
0.8144031725745396,3.8083674158856655,3,1,27.913918552441082,1.4847746194036828,0.0,26.4291439330374,1,uniform
1.0,1.812863152846023,5,0,27.192947292690345,0.0,0.0,27.192947292690345,1,uniform
0.9353638875041149,2.7342877497426072,1,1,7.672662057462371,0.5170888999670806,0.0,7.15557315749529,0,uniform
0.6298656818786854,2.8576608317210273,3,1,16.199482395149786,2.9610745449705167,0.0,13.23840785017927,1,boundary
1.0,2.315132294911913,3,0,20.836190654207215,0.0,0.0,20.836190654207215,1,uniform
0.49078388323725064,3.94305228481023,5,1,29.027797682200173,4.073728934101995,1.6382417514412402,23.31582699665694,1,p9_kink
0.6333665084900433,1.4157962274461453,5,1,13.450768699664103,2.9330679320796538,0.0,10.517700767584449,0,uniform
0.41293337999965873,3.1309581490761524,3,1,11.63589418021942,4.69653296000273,0.32839902000716625,6.610962200209524,0,uniform
0.3014795164584536,1.6429634241093742,3,1,4.457878367934774,5.588163868332371,2.6689301543724744,-3.7992156547700713,0,p9_kink
1.0,1.5334758213921242,3,0,13.801282392529117,0.0,0.0,13.801282392529117,1,uniform
0.14631883425590986,1.886125598662502,3,1,2.4837812897087463,6.829449325952721,5.927304480625892,-10.272972516869867,0,uniform
